ZDAY,CENTERLON,CENTERLAT,TOTAL_COUNT
20110228,-96.3,31.7,2
20110228,-83.4,40.3,14
20110228,-83.2,39.6,4
20110228,-81.1,40.8,4
20110228,-80.2,41.6,5
20110228,-81,40.6,16
20110228,-78.7,43.3,2
20110228,-91.5,36.4,2
20110228,-96.2,31.8,3
20110228,-74.4,40.3,1
20110228,-94.4,33.4,2
20110228,-80.1,41.6,2
20110228,-79.4,42.3,1
20110228,-95.3,32,3
20110228,-93.9,33.8,4
20110228,-94.3,33.7,1
20110228,-82.9,39.6,8
20110228,-91,36.9,5
20110228,-90.5,37.1,2
20110228,-95.3,31.8,1
20110228,-78.8,42.9,6
20110228,-94.6,33.1,2
20110228,-82.7,41,1
20110228,-80,41.6,2
20110228,-91,36.8,8
20110228,-95.1,32.6,1
20110228,-93.7,34.3,4
20110228,-80.7,40.9,7
20110228,-93.6,33.9,4
20110228,-78.3,43.4,1
20110228,-89.3,37.4,1
20110228,-80.5,41.3,1
20110228,-82,41.9,1
20110228,-80.9,42.2,1
20110228,-78.6,43.5,1
20110228,-88.4,37.8,4
20110228,-93.5,33.9,3
20110228,-93.7,34,1
20110228,-89.5,37.3,3
20110228,-95,32.2,1
20110228,-93.1,34.8,4
20110228,-90.7,36.9,1
20110228,-90.2,37,1
20110228,-80.3,41,2
20110228,-84.8,38.3,7
20110228,-88.6,37.7,2
20110228,-88.1,35.5,3
20110228,-83,42.2,3
20110228,-86.4,36,1
20110228,-87.4,40.2,8
20110228,-90,35.2,2
20110228,-83.6,41.3,5
20110228,-91.8,38.6,1
20110228,-91,40,9
20110228,-85.7,38.1,4
20110228,-93.5,33.5,2
20110228,-91.3,40,1
20110228,-97.2,33.1,5
20110228,-96.4,32.5,1
20110228,-87.4,33.7,8
20110228,-82.5,40.7,14
20110228,-92.6,33.7,1
20110228,-88.4,35,13
20110228,-92.9,39.6,3
20110228,-91.5,36.9,1
20110228,-90.2,33.9,1
20110228,-94,38.6,1
20110228,-89.5,35.1,3
20110228,-85.6,35.8,11
20110228,-90.4,34.4,1
20110228,-98.4,31.4,7
20110228,-93.4,38.3,2
20110228,-80.4,36.2,2
20110228,-78.2,42.5,1
20110228,-95.4,36.9,1
20110228,-82.2,35.8,3
20110228,-86.4,33,10
20110228,-90.4,37.6,2
20110228,-92.5,35.8,3
20110228,-91.7,37,1
20110228,-90.3,37.7,7
20110228,-88.5,39.8,1
20110228,-91.4,37.1,5
20110228,-94.9,33.3,4
20110228,-94.7,33.7,4
20110228,-94.8,33.3,2
20110228,-94.7,33.6,4
20110228,-91.3,37.1,5
20110228,-92.4,35.9,2
20110228,-88.7,40,1
20110228,-91.2,37.1,6
20110228,-80.5,41.9,1
20110228,-82,40.2,4
20110228,-93.6,34.6,1
20110228,-91.2,37,2
20110228,-95.8,31.9,2
20110228,-86,41.5,1
20110228,-83.7,39.4,7
20110228,-80.3,41.3,4
20110228,-95.7,32.1,1
20110228,-90.2,37.5,4
20110228,-80.7,41.5,5
20110228,-94.7,33.4,3
20110228,-89.9,37.7,6
20110228,-83.6,39.5,7
20110228,-95.3,32.7,3
20110228,-94.9,33.2,1
20110228,-90.1,37.6,1
20110228,-78.6,43.2,3
20110228,-81.5,40.5,11
20110228,-89,39.5,2
20110228,-87.8,41.2,8
20110228,-94.9,38.4,1
20110228,-87.9,32.8,14
20110228,-83.6,41.6,8
20110228,-92,38.4,2
20110228,-86.3,39.9,16
20110228,-93.7,37.9,6
20110228,-93,34.6,1
20110228,-86.4,41.8,3
20110228,-86.6,35.4,6
20110228,-90,38.1,5
20110228,-76.6,39.1,3
20110228,-94.2,34.2,2
20110228,-87.3,36.9,1
20110228,-93.7,38.7,1
20110228,-75.4,42.2,1
20110228,-94,35.9,3
20110228,-87.6,32.4,9
20110228,-90.1,40.4,4
20110228,-81.5,37.7,2
20110228,-81.1,36.1,2
20110228,-86.9,32.1,11
20110228,-88.2,32.5,4
20110228,-95.1,37.4,5
20110228,-84,42.3,6
20110228,-96.3,32.6,4
20110228,-87.2,34.5,2
20110228,-96,32.2,5
20110228,-87.3,31.8,8
20110228,-88.8,32.4,1
20110228,-82.7,41.3,4
20110228,-84.7,34.6,5
20110228,-84.7,41.6,1
20110228,-92.8,38,5
20110228,-81.2,41,7
20110228,-89.2,37.7,1
20110228,-86.7,32.9,13
20110228,-76.6,38.3,3
20110228,-92.6,33.9,1
20110228,-90.9,39.7,2
20110228,-83.2,34.7,3
20110228,-86.7,36.6,13
20110228,-98.2,31.7,5
20110228,-85.7,39.6,18
20110228,-89.8,36.1,8
20110228,-87.9,38.1,15
20110228,-83.7,41.2,3
20110228,-87.1,32.6,4
20110228,-94.5,32.7,1
20110228,-79.8,39.8,6
20110228,-83.5,39.8,10
20110228,-85.3,36.8,4
20110228,-85.1,40.7,6
20110228,-94.5,37.3,1
20110228,-93.7,38.5,2
20110228,-84.7,38.7,6
20110228,-87.7,38,6
20110228,-81.7,39.5,2
20110228,-88.1,37.9,2
20110228,-96.8,37.8,5
20110228,-96.2,32.9,5
20110228,-79,40.9,2
20110228,-85.7,31,1
20110228,-97.1,33.7,11
20110228,-96.7,34.1,6
20110228,-97.3,33.4,9
20110228,-87.6,39.7,21
20110228,-86.6,39.4,10
20110228,-88.7,41.6,2
20110228,-84.6,41.9,2
20110228,-85.6,41.9,1
20110228,-89.2,39.6,4
20110228,-89.5,39.7,1
20110228,-95.9,34.8,11
20110228,-83.9,40.5,12
20110228,-96,35,2
20110228,-88.8,38.2,5
20110228,-89.3,40,1
20110228,-84.6,40.6,8
20110228,-86.5,40.2,5
20110228,-85,40.7,4
20110228,-88.2,38.9,5
20110228,-96.1,34.8,3
20110228,-95.6,35.6,3
20110228,-90.9,39.1,3
20110228,-87.8,39.7,9
20110228,-96.7,34,3
20110228,-86.4,40.3,5
20110228,-84.9,42,3
20110228,-94.9,35.8,17
20110228,-82.9,42.4,2
20110228,-85,39.7,6
20110228,-86.1,40.8,1
20110228,-90.1,39.5,11
20110228,-82,40.1,6
20110228,-87.9,35.3,4
20110228,-84.5,37.7,4
20110228,-88.2,38,8
20110228,-85.7,37,2
20110228,-90.9,36.9,4
20110228,-86.5,34.8,6
20110228,-86.6,37.8,5
20110228,-81.6,40.9,7
20110228,-92.4,37.6,4
20110228,-83.1,34.5,1
20110228,-84.6,36,2
20110228,-81.8,42,5
20110228,-87.8,40.2,1
20110228,-97.4,33.4,10
20110228,-91.3,39.6,1
20110228,-90.9,34.7,3
20110228,-81.5,41.3,11
20110228,-86.9,37.2,2
20110228,-83.5,37.8,6
20110228,-86.5,35.1,2
20110228,-81.7,39.7,4
20110228,-80.5,41.7,3
20110228,-88.5,37.2,4
20110228,-87.7,32.4,6
20110228,-86.2,38.3,2
20110228,-88,40.2,1
20110228,-88.2,31.7,1
20110228,-97.2,34,7
20110228,-86.2,36.4,1
20110228,-90.5,33.8,1
20110228,-89.8,38.8,5
20110228,-96.5,32.6,10
20110228,-88.3,41.5,4
20110228,-83.6,42.1,6
20110228,-93.1,38.3,7
20110228,-86.3,40.6,6
20110228,-86,41.7,3
20110228,-88.5,37.6,4
20110228,-96.9,34.3,5
20110228,-92.5,39.1,1
20110228,-87.9,39.5,33
20110228,-97.5,33.6,10
20110228,-82.3,38.4,4
20110228,-96.2,35.4,5
20110228,-84.8,40.4,14
20110228,-97,34.2,1
20110228,-88.5,37.9,3
20110228,-87.2,39.1,7
20110228,-85.6,40.4,1
20110228,-94,37.7,3
20110228,-88.1,41.7,8
20110228,-92.7,39,2
20110228,-91,39.2,6
20110228,-87.7,39,9
20110228,-86.9,39.2,14
20110228,-89.5,37.9,1
20110228,-95,38,4
20110228,-87.2,39.2,21
20110228,-87.3,39.2,10
20110228,-84.7,40.5,12
20110228,-85.4,40.5,4
20110228,-85.1,40.3,26
20110228,-95.7,37,4
20110228,-85.9,40.7,2
20110228,-86.9,40,18
20110228,-90.8,39.3,8
20110228,-87.2,39.4,12
20110228,-89.6,40,1
20110228,-95.3,37.1,7
20110228,-79.7,40.3,4
20110228,-88.6,41.7,1
20110228,-86.5,41.8,2
20110228,-84.3,41.9,4
20110228,-83.1,42.1,2
20110228,-93.1,38,5
20110228,-92.6,38.3,4
20110228,-92.6,38.6,3
20110228,-88.9,38.1,7
20110228,-84.9,40.5,12
20110228,-96.8,34.2,2
20110228,-92.7,38.2,6
20110228,-88.8,38.1,8
20110228,-85.7,41.8,1
20110228,-85,42,1
20110228,-96.6,34.4,3
20110228,-85.5,39.7,19
20110228,-87.7,41.8,8
20110228,-96.3,34.9,2
20110228,-95.9,35.6,9
20110228,-85.2,39.5,11
20110228,-84.1,40.2,14
20110228,-83.3,40.8,9
20110228,-88.1,38.1,5
20110228,-86.2,40.7,1
20110228,-94.9,37.3,3
20110228,-93.8,37.6,6
20110228,-89.2,38.6,6
20110228,-88.4,38.8,3
20110228,-89,39.4,10
20110228,-96.7,35.3,3
20110228,-89.1,40.4,5
20110228,-86.3,40,27
20110228,-81.7,40.5,12
20110228,-83.9,41.9,1
20110228,-88.3,39.1,11
20110228,-94.3,37.7,6
20110228,-87.1,38.9,3
20110228,-85.4,41.9,4
20110228,-81.9,40.6,13
20110228,-93.5,38.7,2
20110228,-88.7,38.5,2
20110228,-85.8,40.2,20
20110228,-93.4,38.7,3
20110228,-97.1,34.5,2
20110228,-88.7,39.1,17
20110228,-88.2,39.2,19
20110228,-88.3,39.2,19
20110228,-89.6,37.5,5
20110228,-90,37.4,3
20110228,-97.2,34.2,5
20110228,-96.1,36.9,17
20110228,-97,34.5,3
20110228,-88.4,39.2,24
20110228,-80.1,40.1,8
20110228,-94.5,37.4,8
20110228,-83.8,42,5
20110228,-83.7,42,8
20110228,-85.2,40.2,13
20110228,-88,39.2,7
20110228,-94.3,37.6,15
20110228,-87.2,41.5,4
20110228,-87.6,41.6,12
20110228,-85.8,39.2,4
20110228,-86.7,38.8,3
20110228,-88.7,37.4,3
20110228,-96,36.9,6
20110228,-88.7,37.5,4
20110228,-90.3,39.6,4
20110228,-97.9,33.1,6
20110228,-97.4,33.9,3
20110228,-86.3,40.5,7
20110228,-92.6,39.1,1
20110228,-96.9,34.4,2
20110228,-93.9,39.1,1
20110228,-85.6,39.3,7
20110228,-87.1,39.1,25
20110228,-87.8,39.1,15
20110228,-91.5,38.8,4
20110228,-84.6,42.2,2
20110228,-84.9,40.3,17
20110228,-87.7,39.1,18
20110228,-88.6,39.3,24
20110228,-97.6,33.5,8
20110228,-97.2,34.1,1
20110228,-82.8,41.1,9
20110228,-97.3,33.9,2
20110228,-93.1,38.4,2
20110228,-84.5,40.1,14
20110228,-85.2,40.4,9
20110228,-86.1,39.4,14
20110228,-89.1,39.3,19
20110228,-89.7,40.1,2
20110228,-89,39.3,13
20110228,-83.9,40.8,6
20110228,-97.6,34.2,5
20110228,-94,39,4
20110228,-88.9,39.3,2
20110228,-94,38.2,1
20110228,-91,39.9,2
20110228,-94.4,37.9,3
20110228,-87.8,40.9,4
20110228,-96.7,37.5,1
20110228,-94.3,38,1
20110228,-89.6,38.9,6
20110228,-94.2,38,5
20110228,-96.4,37.7,15
20110228,-88.7,40.8,1
20110228,-81.4,38.4,2
20110228,-95.9,37.9,4
20110228,-89.5,36.9,2
20110228,-89.2,38.7,2
20110228,-89.5,39,7
20110228,-97.6,34.1,1
20110228,-87.6,41.2,18
20110228,-88.1,41.3,13
20110228,-86.8,39.9,46
20110228,-97.7,34,4
20110228,-83.7,41,6
20110228,-91.1,39.6,4
20110228,-95,37.3,9
20110228,-89.5,39.2,8
20110228,-93.7,38.3,3
20110228,-96.5,37,2
20110228,-91.8,38.9,2
20110228,-87.4,41.1,8
20110228,-88.3,38.5,3
20110228,-89.3,39.2,9
20110228,-90.9,39.6,3
20110228,-96.4,37,2
20110228,-88.7,38.7,12
20110228,-88.6,38.9,3
20110228,-88.3,41,7
20110228,-96.1,37.8,5
20110228,-89.9,38.4,2
20110228,-91.9,38.7,2
20110228,-87.4,41.3,5
20110228,-86,39.9,30
20110228,-89.2,38.3,11
20110228,-84.1,41.8,3
20110228,-96.2,37.5,9
20110228,-93.8,38.4,3
20110228,-90.6,39,5
20110228,-92.2,41.1,1
20110228,-89.2,39.3,16
20110228,-94.1,37.9,3
20110228,-95.3,37.4,24
20110228,-93.6,38.6,4
20110228,-83.4,41.6,8
20110228,-84,41.8,4
20110228,-97.8,33.6,7
20110228,-86.5,40.1,13
20110228,-88.9,39,21
20110228,-87.7,41.4,13
20110228,-90.6,39.7,3
20110228,-93.9,35,2
20110228,-89.6,38.1,6
20110228,-94.3,34.6,4
20110228,-92.8,37,1
20110228,-93,36.9,5
20110228,-81.2,41.1,8
20110228,-92.1,37.2,1
20110228,-85.3,41.4,1
20110228,-84.5,41.6,1
20110228,-96.1,32.7,3
20110228,-96.3,32.1,7
20110228,-95.7,33.1,2
20110228,-82.4,40.3,13
20110228,-85.8,40.3,2
20110228,-85.8,41.1,1
20110228,-96.7,31.4,7
20110228,-96,32.7,1
20110228,-95.5,33.2,9
20110228,-96,32.5,4
20110228,-89,38.4,8
20110228,-91.9,37.2,2
20110228,-94.1,34.8,1
20110228,-96.2,32.3,3
20110228,-95.7,33,2
20110228,-93.9,34.8,2
20110228,-83.9,42.7,3
20110228,-82.7,40,4
20110228,-95.9,32.3,1
20110228,-95.3,33.1,3
20110228,-85.6,40.5,2
20110228,-95.6,32.6,6
20110228,-92.8,36.1,4
20110228,-94.3,34.2,3
20110228,-85.8,39.6,9
20110228,-85.5,40.5,1
20110228,-80.1,42,1
20110228,-84.2,41.7,1
20110228,-95.9,32.2,4
20110228,-95,33.5,1
20110228,-79,43,4
20110228,-81.7,40.6,14
20110228,-82.6,40.6,9
20110228,-84.3,39.7,10
20110228,-96.3,37.8,19
20110228,-89.5,40.7,10
20110228,-93.9,39.5,3
20110228,-94.6,38.2,4
20110228,-81.9,38.4,1
20110228,-95.4,37.5,6
20110228,-95,37.7,10
20110228,-94.5,38.4,2
20110228,-94.5,38.2,5
20110228,-89.7,40.7,7
20110228,-90.3,40.5,4
20110228,-81.8,38.4,1
20110228,-96.9,37.4,3
20110228,-83,40.7,5
20110228,-87.9,39.9,12
20110228,-84.1,39.8,9
20110228,-90,40.5,11
20110228,-90,36.9,5
20110228,-89.9,38.9,14
20110228,-81.5,40,8
20110228,-84,39.8,16
20110228,-92.8,37.5,1
20110228,-96.5,33.2,1
20110228,-87,41,1
20110228,-97.2,32.1,9
20110228,-94.7,35.3,8
20110228,-87.3,40.9,1
20110228,-90.4,38.4,1
20110228,-92.6,37.4,3
20110228,-83.1,41.8,2
20110228,-82.9,41.8,4
20110228,-97.1,32.2,4
20110228,-92.8,37.3,4
20110228,-92.1,37.8,1
20110228,-98.2,30.7,1
20110228,-94.8,34.6,2
20110228,-92.5,37.3,3
20110228,-95.1,34.4,2
20110228,-96.9,32.3,2
20110228,-86.3,40.4,4
20110228,-84.7,40.2,14
20110228,-94.6,34.9,1
20110228,-88.1,42.3,1
20110228,-97,32.1,5
20110228,-90.2,38.3,4
20110228,-85.3,40.9,2
20110228,-91.5,37.8,4
20110228,-84.1,40,7
20110228,-96.6,32.6,9
20110228,-96.4,32.9,1
20110228,-96.2,33.1,2
20110228,-93.4,36.2,4
20110228,-82.3,41.3,14
20110228,-94.7,34.9,1
20110228,-97.2,31.7,4
20110228,-89.2,39.8,3
20110228,-94.2,36.7,7
20110228,-93.2,36.2,2
20110228,-94.4,34.9,1
20110228,-93.7,35.6,4
20110228,-85.3,41,2
20110228,-81.2,40.3,9
20110228,-93.7,35.7,1
20110228,-92.7,36.9,4
20110228,-95.4,33.8,6
20110228,-96.4,32.4,12
20110228,-86.3,40.9,1
20110228,-95,34.1,8
20110228,-89.3,38.4,5
20110228,-94.1,35.1,1
20110228,-83,41.2,3
20110228,-95.3,33.9,1
20110228,-85.5,41.2,1
20110228,-90.1,38,8
20110228,-96.6,32,3
20110228,-93.4,35.9,1
20110228,-81.1,41.1,7
20110228,-81.5,41.2,6
20110228,-92.3,37.1,3
20110228,-96.2,32.7,6
20110228,-91.3,37.7,1
20110228,-89.4,38.3,3
20110228,-82.8,41.4,4
20110228,-96.9,31.4,5
20110228,-96.7,31.8,1
20110228,-83.1,40.8,8
20110228,-86.2,41.7,1
20110228,-93.5,38.8,1
20110228,-83.1,41.3,5
20110228,-98.4,31.3,1
20110228,-95.9,34.2,1
20110228,-91,38.8,6
20110228,-93.5,37.5,1
20110228,-83,40.8,4
20110228,-96,34.1,3
20110228,-94.8,35.3,8
20110228,-86.7,39.8,19
20110228,-98.2,31.4,6
20110228,-95.2,35.2,10
20110228,-86.9,40.6,1
20110228,-83.3,41.5,5
20110228,-96.7,33.3,3
20110228,-89.9,39.6,5
20110228,-94.2,36.1,15
20110228,-90.6,38.9,22
20110228,-84.7,40,23
20110228,-82.8,42.3,1
20110228,-95.8,34.2,4
20110228,-93.4,37.3,1
20110228,-87.2,41,2
20110228,-98,31.5,2
20110228,-82.1,41.3,7
20110228,-88.7,42,1
20110228,-82.6,41.7,2
20110228,-94.5,35.5,11
20110228,-84.9,39.8,5
20110228,-95.2,35,4
20110228,-92.2,37.7,11
20110228,-87.5,39.1,6
20110228,-83.3,42.4,2
20110228,-92.2,37.8,1
20110228,-96.6,33.1,3
20110228,-96,33.9,4
20110228,-89.6,39.7,3
20110228,-77.3,39.4,4
20110228,-87.8,40.7,3
20110228,-88.5,42.1,2
20110228,-86.5,40,32
20110228,-83.9,41.8,5
20110228,-82.7,42.2,3
20110228,-83.3,42.5,1
20110228,-96.9,32.6,1
20110228,-96.7,32.9,3
20110228,-96.9,32.7,4
20110228,-90.9,38.2,1
20110228,-90,39,2
20110228,-92.8,38.4,1
20110228,-82,41.2,17
20110228,-85.9,40.3,1
20110228,-85.3,40.7,3
20110228,-94.7,35.6,1
20110228,-93.1,37.3,1
20110228,-96.7,33,2
20110228,-94.3,35.8,1
20110228,-91.8,37.9,3
20110228,-90.5,38.5,7
20110228,-97.4,31.9,5
20110228,-95.9,34,1
20110228,-84.2,42.7,1
20110228,-97,33.5,11
20110228,-96.7,33.7,9
20110228,-96.7,33.8,5
20110228,-91,38.9,5
20110228,-89.9,39.4,5
20110228,-90.2,39.6,2
20110228,-88.7,39.9,10
20110228,-88.5,40.2,2
20110228,-97.4,32.8,4
20110228,-96.2,34.4,3
20110228,-92,38.3,2
20110228,-83.6,40.6,8
20110228,-94.1,38.6,2
20110228,-93.9,38.8,1
20110228,-95.3,36.9,1
20110228,-92.4,38.1,1
20110228,-96,34.5,2
20110228,-88.5,41.5,2
20110228,-86.5,42.1,1
20110228,-83.4,40.6,6
20110228,-87.9,38.6,5
20110228,-97.3,32.9,6
20110228,-97.1,33.3,3
20110228,-84.3,41,5
20110228,-82.7,41.1,16
20110228,-84,41.2,5
20110228,-93.1,37.7,6
20110228,-93,37.8,2
20110228,-91.9,38.6,1
20110228,-95.1,35.9,18
20110228,-82,39.3,14
20110228,-83.2,41.2,5
20110228,-83.2,40.9,3
20110228,-88.5,40.3,1
20110228,-83.8,40.8,8
20110228,-83.5,40.9,2
20110228,-97.4,32.6,7
20110228,-97.3,32.8,6
20110228,-98.5,31.3,2
20110228,-98.4,31.6,5
20110228,-93.9,38.7,1
20110228,-91.3,38.7,11
20110228,-95.2,35.3,14
20110228,-94.6,35.9,13
20110228,-91.6,38.3,2
20110228,-91.4,38.6,5
20110228,-91.4,39.1,1
20110228,-83.6,40.9,5
20110228,-84.4,41.2,4
20110228,-83.4,42.3,5
20110228,-95.8,34.7,1
20110228,-87.5,40.6,1
20110228,-86.4,41.5,1
20110228,-87.5,40.7,2
20110228,-97.7,32.4,2
20110228,-88.5,40.5,2
20110228,-97.2,32.7,9
20110228,-98.7,31,3
20110228,-94.1,36.1,25
20110228,-88.5,40,8
20110228,-98.5,31.2,6
20110228,-96.3,33.8,8
20110228,-95.7,34.7,4
20110228,-86.5,39.7,19
20110228,-88.2,31.8,1
20110228,-83.5,33.9,2
20110228,-86.3,32.7,7
20110228,-85.3,33.4,4
20110228,-86.7,32.4,5
20110228,-79.5,35.8,4
20110228,-81.1,35.1,2
20110228,-79.4,35.8,3
20110228,-85.3,31,3
20110228,-84.7,33.6,5
20110228,-83.2,34,3
20110228,-81.7,34.8,1
20110228,-84.6,33.6,8
20110228,-82.7,34.3,2
20110228,-84.7,33.5,1
20110228,-86.7,32.3,1
20110228,-85.2,33.3,8
20110228,-81.6,34.7,2
20110228,-80.9,35,7
20110228,-82.7,34.2,1
20110228,-80.3,35.3,2
20110228,-84.6,33.5,2
20110228,-86.5,32.3,12
20110228,-85.8,32.8,10
20110228,-80.7,35,5
20110228,-85.1,33.3,3
20110228,-80.7,35.1,2
20110228,-80.6,35.1,4
20110228,-81.9,34.5,1
20110228,-79.6,35.1,1
20110228,-84.1,33.7,4
20110228,-82.3,34.3,1
20110228,-83.4,32.2,1
20110228,-84.9,33.2,7
20110228,-86.5,32.2,6
20110228,-80,35.4,1
20110228,-84,33.7,2
20110228,-84.8,33.3,2
20110228,-81.3,34.7,2
20110228,-81.7,34.6,1
20110228,-83.9,33.8,1
20110228,-85.9,32.6,8
20110228,-85.1,33.1,6
20110228,-81.2,34.7,4
20110228,-78.8,35.7,3
20110228,-86.3,32.2,7
20110228,-81.1,34.7,7
20110228,-78.6,35.6,1
20110228,-81.6,34.4,2
20110228,-85.1,32.9,2
20110228,-85.8,32.6,4
20110228,-85,33,1
20110228,-82.1,34.1,1
20110228,-87.6,40.2,1
20110228,-83.7,40.6,16
20110228,-83.6,40.4,13
20110228,-88,39,7
20110228,-83.9,42.1,3
20110228,-83.3,42.1,10
20110228,-84.7,40.9,7
20110228,-88.8,39.8,3
20110228,-85.9,39.4,6
20110228,-95.5,35.4,10
20110228,-89,40.3,1
20110228,-88.2,32.2,6
20110228,-83,34.8,2
20110228,-85.4,33.9,2
20110228,-85,32.1,2
20110228,-87.1,32.7,15
20110228,-86.9,33,3
20110228,-84,34.4,7
20110228,-81.1,35.7,1
20110228,-88.1,32.3,4
20110228,-87.3,32.6,6
20110228,-85.4,34.5,1
20110228,-86.1,33.4,10
20110228,-81.8,35.4,3
20110228,-80.7,35.8,9
20110228,-77,38.7,1
20110228,-76.8,39.1,1
20110228,-88,32.3,5
20110228,-76.4,38.6,3
20110228,-84.9,32.1,1
20110228,-83.9,34.3,9
20110228,-82.8,34.7,3
20110228,-74.5,38.2,1
20110228,-82.7,34.7,2
20110228,-86,33.3,12
20110228,-84.6,34,11
20110228,-80.6,35.9,1
20110228,-84.7,32.1,1
20110228,-85.4,33.7,4
20110228,-83.8,34.3,7
20110228,-84,33.9,3
20110228,-83.9,34.2,2
20110228,-85,32.2,1
20110228,-85.3,34.3,4
20110228,-80.7,35.6,2
20110228,-85.8,33.5,8
20110228,-82.9,34.6,3
20110228,-84.6,33.9,2
20110228,-77.3,38.6,1
20110228,-85.7,33.3,3
20110228,-82.4,34.7,7
20110228,-77.2,38.4,2
20110228,-82.4,34.9,1
20110228,-83.5,34.2,2
20110228,-82.3,34.9,1
20110228,-81.3,35.3,1
20110228,-81.1,35.5,4
20110228,-83.3,34.4,4
20110228,-83.1,33.8,4
20110228,-85.9,33.1,5
20110228,-85.8,31,1
20110228,-83.7,34,4
20110228,-86.5,32.8,5
20110228,-81.3,35.2,2
20110228,-87.2,32.3,4
20110228,-80.8,35.5,1
20110228,-86.8,32.6,4
20110228,-83.1,34.2,2
20110228,-85.5,33.3,3
20110228,-82,34.7,2
20110228,-79.7,35.7,4
20110228,-84.1,32.1,1
20110228,-81.9,34.8,1
20110228,-81.3,35,2
20110228,-81,35.2,1
20110228,-88.1,32.8,4
20110228,-86.5,34.3,4
20110228,-85,34.6,6
20110228,-83.5,35.4,6
20110228,-83.9,34.9,3
20110228,-87.8,33,6
20110228,-84.1,34.8,6
20110228,-82.2,35.7,1
20110228,-85.6,34.5,2
20110228,-83.7,35.3,1
20110228,-81.3,36.1,2
20110228,-85.4,32.9,2
20110228,-85.9,34.1,6
20110228,-81.3,36,1
20110228,-84.6,34.7,7
20110228,-88.6,32.4,4
20110228,-85.3,32.9,1
20110228,-86.6,34,3
20110228,-82.2,35.6,3
20110228,-87.1,33.3,4
20110228,-81.9,35.8,3
20110228,-88,32.7,4
20110228,-76.7,38.8,10
20110228,-89,32.1,3
20110228,-88.5,32.4,1
20110228,-85.2,34.2,10
20110228,-84.5,34.6,8
20110228,-83.3,35.3,3
20110228,-86.3,33.8,10
20110228,-89,32.2,2
20110228,-82,35.6,2
20110228,-76.9,38.2,3
20110228,-76.8,38.3,3
20110228,-76.8,38.7,4
20110228,-88.9,32.2,4
20110228,-76.3,38.4,1
20110228,-81.6,35.8,8
20110228,-85.6,34,7
20110228,-76.5,38.4,2
20110228,-82.9,35.4,4
20110228,-83.8,34.7,5
20110228,-86.3,33.7,10
20110228,-87.5,32.9,5
20110228,-77.2,38.9,3
20110228,-83.3,34.8,8
20110228,-83,35.1,5
20110228,-83.1,35.1,1
20110228,-85.6,32.2,1
20110228,-87.3,32.9,9
20110228,-86.3,33.6,1
20110228,-76.5,38.5,5
20110228,-87.3,33,8
20110228,-76.6,38.7,7
20110228,-77,37.4,1
20110228,-85.5,33.9,5
20110228,-88.5,32.2,1
20110228,-87.9,32.5,5
20110228,-81.1,35.8,6
20110228,-84.2,34.4,9
20110228,-87.8,32.5,7
20110228,-80.2,36.2,1
20110228,-87.7,32.5,8
20110228,-84.9,34,12
20110228,-82.6,35.1,6
20110228,-86.8,34.9,4
20110228,-84.3,36,2
20110228,-86.4,34.9,2
20110228,-81.8,36.3,2
20110228,-86.9,34.4,3
20110228,-86.9,34.7,2
20110228,-85.8,35.1,5
20110228,-87.7,31.4,1
20110228,-86.6,34.9,3
20110228,-81.7,36.3,1
20110228,-85.6,35.1,5
20110228,-86.8,31.9,8
20110228,-85.9,34.9,5
20110228,-84.4,35.8,1
20110228,-89.3,33,1
20110228,-87.1,32,6
20110228,-85.8,34.9,5
20110228,-87,34.1,14
20110228,-86.5,34.9,1
20110228,-88.8,33.1,1
20110228,-87.8,33.6,10
20110228,-85.3,35,5
20110228,-86,35.2,1
20110228,-86.7,31.9,7
20110228,-81.2,36.3,5
20110228,-87.5,33.4,1
20110228,-86.7,34.1,12
20110228,-86,34.7,5
20110228,-81.1,36.3,7
20110228,-84.5,35.6,2
20110228,-85.4,34.9,10
20110228,-88,33.4,5
20110228,-87.8,33.8,1
20110228,-85.3,34.9,9
20110228,-86.1,34.5,1
20110228,-86.4,34.2,12
20110228,-80.8,36.4,4
20110228,-82.5,36.1,2
20110228,-85.9,34.4,17
20110228,-87.5,33.7,2
20110228,-70,41,1
20110228,-69.5,41.3,1
20110228,-86,34.3,10
20110228,-83,37.1,1
20110228,-84.4,35.5,1
20110228,-86.8,33.9,2
20110228,-80.4,36.4,2
20110228,-82.8,36.8,2
20110228,-84.4,35,4
20110228,-85.6,34.4,27
20110228,-70.1,40.9,1
20110228,-88.8,32.5,4
20110228,-83.3,35.2,4
20110228,-86.9,33.6,2
20110228,-88.4,32.7,8
20110228,-88.7,32.5,6
20110228,-81.8,36,1
20110228,-87.1,33.5,7
20110228,-82.4,35.8,1
20110228,-84.9,34.7,11
20110228,-76.5,38.3,1
20110228,-82.3,35.7,2
20110228,-87.4,33.2,1
20110228,-84.8,34.8,2
20110301,-83.2,31.7,1
20110301,-78.3,34.7,2
20110301,-77.1,32.9,1
20110301,-83.5,29.4,1
20110301,-82.2,33.4,1
20110301,-76.2,34.4,1
20110301,-79.9,35,3
20110301,-82.5,33.3,1
20110301,-79.8,34.9,1
20110301,-81.7,32.6,1
20110301,-86.1,31.3,5
20110301,-78.7,31.5,1
20110301,-81.4,29.7,1
20110301,-82.6,29.5,1
20110301,-84.4,32.9,11
